,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,indexOf,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
5673,,4.0,,,,,,1734.5934782208565,0.0,,,385.0,,success,4,,,,11.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5674,,32.0,,,,,,6750.0,0.0,,,356.0,,success,2,,,,12.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5675,,2.0,,,,,,6625.268186105186,0.0,,,614.0,,success,2,,,,13.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5676,,23.0,,,,,,6684.82220219864,0.0,,,436.0,,success,3,,,,14.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5677,,31.0,,,,,,4246.720339382199,0.0,,,479.0,,success,1,,,,15.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5678,,24.0,,,,,,1838.3176142351838,0.0,,,401.0,,success,4,,,,16.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5679,,6.0,,,,,,1726.6009002399487,0.0,,,350.0,,success,6,,,,17.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5680,,1.0,,,,,,6750.0,0.0,,,378.0,,success,1,,,,18.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5681,,3.0,,,,,,0.0,0.0,,,381.0,,success,3,,,,19.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5682,,35.0,,,,,,1888.1068928172292,571.0,,,0.0,,gamble,5,,,,20.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5683,,25.0,,,,,,4176.763520460005,0.0,,,331.0,,success,5,,,,21.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5684,,1.0,,,,,,0.0,0.0,,,603.0,,success,1,,,,22.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5685,,5.0,,,,,,0.0,0.0,,,364.0,,success,5,,,,23.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5686,,34.0,,,,,,1847.7601533764578,452.0,,,0.0,,gamble,4,,,,24.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5687,,31.0,,,,,,6580.222066253216,0.0,,,0.0,,earlyFail,1,,,,25.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5688,,5.0,,,,,,0.0,0.0,,,381.0,,success,5,,,,26.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5689,,36.0,,,,,,1901.1144206597005,479.0,,,0.0,,gamble,6,,,,27.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5690,,4.0,,,,,,6749.985647241954,0.0,,,492.0,,success,4,,,,28.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5691,,6.0,,,,,,4325.468996765722,0.0,,,368.0,,success,6,,,,29.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5692,,6.0,,,,,,6731.283952261924,0.0,,,388.0,,success,6,,,,30.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5693,,36.0,,,,,,4311.768977837605,487.0,,,0.0,,gamble,6,,,,31.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5694,,2.0,,,,,,1764.5545836677325,0.0,,,397.0,,success,2,,,,32.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5695,,3.0,,,,,,6750.0,0.0,,,422.0,,success,3,,,,33.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5696,,26.0,,,,,,6750.0,0.0,,,385.0,,success,6,,,,34.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5697,,6.0,,,,,,0.0,0.0,,,522.0,,success,6,,,,35.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5698,,2.0,,,,,,3965.4410878969748,0.0,,,414.0,,success,2,,,,36.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5699,,1.0,,,,,,0.0,0.0,,,509.0,,success,1,,,,37.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5700,,21.0,,,,,,1722.1850265630476,0.0,,,427.0,,success,1,,,,38.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5701,,1.0,,,,,,0.0,0.0,,,397.0,,success,1,,,,39.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5702,,4.0,,,,,,4207.937537215297,0.0,,,450.0,,success,4,,,,40.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5703,,5.0,,,,,,6750.0,0.0,,,412.0,,success,5,,,,41.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5704,,5.0,,,,,,1905.2858327066365,0.0,,,386.0,,success,5,,,,42.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5705,,33.0,,,,,,1747.879650882947,507.0,,,0.0,,gamble,3,,,,43.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5706,,3.0,,,,,,6750.0,0.0,,,382.0,,success,3,,,,44.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5707,,35.0,,,,,,4300.278138607434,480.0,,,0.0,,gamble,5,,,,45.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5708,,6.0,,,,,,0.0,0.0,,,430.0,,success,6,,,,46.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5709,,4.0,,,,,,4329.447787784972,0.0,,,422.0,,success,4,,,,47.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5710,,3.0,,,,,,0.0,0.0,,,365.0,,success,3,,,,48.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5711,,21.0,,,,,,4113.621489952373,0.0,,,378.0,,success,1,,,,49.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5712,,2.0,,,,,,0.0,0.0,,,397.0,,success,2,,,,50.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5713,,24.0,,,,,,4129.365259001742,0.0,,,436.0,,success,4,,,,51.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5714,,25.0,,,,,,1832.9258214528288,0.0,,,444.0,,success,5,,,,52.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5715,,32.0,,,,,,4309.197185843109,0.0,,,398.0,,success,2,,,,53.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5716,,4.0,,,,,,0.0,0.0,,,411.0,,success,4,,,,54.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5717,,1.0,,,,,,1671.6208250847844,0.0,,,410.0,,success,1,,,,55.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5718,,3.0,,,,,,4270.580856231782,0.0,,,388.0,,success,3,,,,56.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5719,,6.0,,,,,,1686.015658071909,0.0,,,425.0,,success,6,,,,57.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5720,,21.0,,,,,,6750.0,0.0,,,395.0,,success,1,,,,58.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5721,,36.0,,,,,,6669.853299331862,512.0,,,0.0,,gamble,6,,,,59.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5722,,23.0,,,,,,4132.559347401143,0.0,,,391.0,,success,3,,,,60.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5723,,6.0,,,,,,0.0,0.0,,,411.0,,success,6,,,,61.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5724,,4.0,,,,,,0.0,0.0,,,428.0,,success,4,,,,62.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5725,,23.0,,,,,,1814.8749709737556,0.0,,,396.0,,success,3,,,,63.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5726,,32.0,,,,,,1782.3394468280135,547.0,,,0.0,,gamble,2,,,,64.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5727,,1.0,,,,,,4344.615650428233,0.0,,,391.0,,success,1,,,,65.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5728,,3.0,,,,,,1872.1235282236114,0.0,,,374.0,,success,3,,,,66.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5729,,2.0,,,,,,1785.436207941482,0.0,,,370.0,,success,2,,,,67.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5730,,3.0,,,,,,0.0,0.0,,,428.0,,success,3,,,,68.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5731,,3.0,,,,,,4298.670521451198,0.0,,,428.0,,success,3,,,,69.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5732,,22.0,,,,,,6710.349891700958,0.0,,,415.0,,success,2,,,,70.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5733,,26.0,,,,,,1668.1871047877776,0.0,,,383.0,,success,6,,,,71.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5734,,24.0,,,,,,6750.0,0.0,,,380.0,,success,4,,,,72.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5735,,3.0,,,,,,1697.152176681087,0.0,,,429.0,,success,3,,,,73.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5736,,35.0,,,,,,6679.417386230951,517.0,,,0.0,,gamble,5,,,,74.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5737,,22.0,,,,,,4351.265448565016,0.0,,,386.0,,success,2,,,,75.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5738,,5.0,,,,,,0.0,0.0,,,427.0,,success,5,,,,76.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5739,,1.0,,,,,,4266.008460179426,0.0,,,419.0,,success,1,,,,77.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5740,,25.0,,,,,,6710.60902582038,0.0,,,395.0,,success,5,,,,78.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5741,,34.0,,,,,,6676.880579311803,0.0,,,407.0,,success,4,,,,79.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5742,,75.0,,,,,,1904.1648784533902,0.0,,,400.0,,success,5,,,,80.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5743,,33.0,,,,,,6750.0,639.0,,,0.0,,gamble,3,,,,81.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5744,,6.0,,,,,,4180.859830029559,0.0,,,404.0,,success,6,,,,82.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5745,,2.0,,,,,,0.0,0.0,,,393.0,,success,2,,,,83.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5746,,6.0,,,,,,6738.013932902402,0.0,,,410.0,,success,6,,,,84.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5747,,26.0,,,,,,4207.471405167441,0.0,,,428.0,,success,6,,,,85.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5748,,5.0,,,,,,4265.978832808463,0.0,,,388.0,,success,5,,,,86.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5749,,1.0,,,,,,6742.0557954007845,0.0,,,392.0,,success,1,,,,87.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5750,,86.0,,,,,,2012.10893547713,0.0,,,400.0,,success,6,,,,88.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5751,,5.0,,,,,,6645.823354702822,0.0,,,464.0,,success,5,,,,89.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5752,,2.0,,,,,,4265.369031071136,0.0,,,390.0,,success,2,,,,90.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5753,,22.0,,,,,,1566.5255669004541,0.0,,,412.0,,success,2,,,,91.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5754,,4.0,,,,,,1826.7659764173868,0.0,,,466.0,,success,4,,,,92.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5755,,5.0,,,,,1637183.0,1743.1904140255003,0.0,,,392.0,,success,5,,,,93.0,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5756,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5757,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,
5758,,,,,,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,,,,,,,,,,,,,,,
5759,,,,,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,,,,,,,,,,,,,,,,
5760,,,,,,,,,,,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,,,,,,,,,,
5761,,,,A3L0DCUXI7X3A9:3570Y55XZPJLB7MZJULS71A8P15GY0,,,,,,,,,,,,,,,,,
5762,,,Begin,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5763,,,NextPage,,,,,,,0.0,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,10991.0
5764,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,71295.0
5765,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,15062.0
5766,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,109512.0
5767,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,2630.0
5768,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,19327.0
5769,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,2384.0
5770,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,2318.0
5771,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,2094.0
5772,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,5624.0
5773,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,1751.0
5774,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,6095.0
5775,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,2013.0
5776,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,3751.0
5777,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,1702.0
5778,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,4533.0
5779,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,1726.0
5780,,,FinishInstructions,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,5878.0
5781,,1.0,,,,,,6640.632297998392,0.0,,,0.0,,fail,1,,,,1.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5782,,4.0,,,,,,4163.779165102557,688.0,,,0.0,,gamble,4,,,,2.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5783,,3.0,,,,,,6750.0,307.0,,,0.0,,gamble,3,,,,3.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5784,,22.0,,,,,,1817.9653047745608,0.0,,,0.0,,earlyFail,2,,,,4.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5785,,4.0,,,,,,1836.4797345794775,0.0,,,97.0,,success,4,,,,5.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5786,,4.0,,,,,,6600.097471867997,553.0,,,0.0,,gamble,4,,,,6.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5787,,25.0,,,,,,4298.241112556143,0.0,,,0.0,,earlyFail,5,,,,7.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5788,,32.0,,,,,,6631.546077014735,0.0,,,0.0,,earlyFail,2,,,,8.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5789,,4.0,,,,,,0.0,0.0,,,178.0,,success,4,,,,9.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5790,,22.0,,,,,,6612.828487999867,0.0,,,0.0,,earlyFail,2,,,,10.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5791,,6.0,,,,,,4305.500565631325,0.0,,,0.0,,earlyFail,6,,,,11.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5792,,35.0,,,,,,4257.483986675477,0.0,,,0.0,,earlyFail,5,,,,12.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5793,,31.0,,,,,,4285.294410321893,429.0,,,0.0,,gamble,1,,,,13.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5794,,34.0,,,,,,6750.0,0.0,,,154.0,,success,4,,,,14.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5795,,3.0,,,,,,0.0,0.0,,,168.0,,success,3,,,,15.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5796,,3.0,,,,,,0.0,0.0,,,96.0,,success,3,,,,16.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5797,,6.0,,,,,,0.0,0.0,,,104.0,,success,6,,,,17.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5798,,6.0,,,,,,1789.001134644413,779.0,,,0.0,,gamble,6,,,,18.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5799,,6.0,,,,,,6750.0,0.0,,,0.0,,earlyFail,6,,,,19.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5800,,3.0,,,,,,4432.861592333737,992.0,,,0.0,,gamble,3,,,,20.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5801,,35.0,,,,,,1869.1077381150776,528.0,,,0.0,,gamble,5,,,,21.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5802,,3.0,,,,,,4233.4492888571385,998.0,,,0.0,,gamble,3,,,,22.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5803,,21.0,,,,,,4080.5674651775253,0.0,,,0.0,,earlyFail,1,,,,23.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5804,,5.0,,,,,,0.0,0.0,,,0.0,,earlyFail,5,,,,24.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5805,,24.0,,,,,,4299.447308034577,823.0,,,0.0,,gamble,4,,,,25.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5806,,1.0,,,,,,1718.5153454819188,538.0,,,0.0,,gamble,1,,,,26.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5807,,3.0,,,,,,0.0,0.0,,,0.0,,fail,3,,,,27.0,A1VL7VJSUGK3P3:36WLNQG78ZARELXX37HKZNRVRC8BEZ,
5808,,,Begin,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5809,,,NextPage,,,,,,,0.0,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,4608.0
5810,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,10841.0
5811,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,3440.0
5812,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,104424.0
5813,,,PrevPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,28869.0
5814,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,9176.0
5815,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,2544.0
5816,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,49383.0
5817,,,PrevPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,48518.0
5818,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,13927.0
5819,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,2848.0
5820,,,FinishInstructions,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,35883.0
5821,,1.0,,,,,,6750.0,0.0,,,364.0,,success,1,,,,1.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5822,,2.0,,,,,,4091.946745623534,0.0,,,396.0,,success,2,,,,2.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5823,,1.0,,,,,,4209.791014265891,0.0,,,277.0,,success,1,,,,3.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5824,,26.0,,,,,,4428.138035095287,0.0,,,335.0,,success,6,,,,4.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5825,,35.0,,,,,,4297.228980742268,0.0,,,0.0,,earlyFail,5,,,,5.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5826,,86.0,,,,,,2055.639391686448,0.0,,,252.0,,success,6,,,,6.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5827,,1.0,,,,,,4379.8290163826705,0.0,,,219.0,,success,1,,,,7.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5828,,3.0,,,,,,0.0,0.0,,,0.0,,earlyFail,3,,,,8.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5829,,4.0,,,,,,4216.481213440147,0.0,,,168.0,,success,4,,,,9.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
5830,,26.0,,,,,,6694.990598909988,0.0,,,149.0,,success,6,,,,10.0,A2FBT0BSFOV91D:3TPWUS5F89145QBU277LWD4DG1CWC6,
