,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
2426,,22.0,,,,,,2.082322061347194,1973.0,,0.0,,,,,0.0,,gamble,2,,,,20.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2427,,6.0,,,,,,0.0,0.0,,0.0,,,,,462.0,,success,6,,,,21.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2428,,3.0,,,,,,7.223225623093817,1873.0,,0.0,,,,,0.0,,gamble,3,,,,22.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2429,,3.0,,,,,,2.019853702570937,0.0,,6239.0,,,,,0.0,,earlyFail,3,,,,23.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2430,,24.0,,,,,,1.9095416080421235,4215.0,,0.0,,,,,0.0,,gamble,4,,,,24.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2431,,2.0,,,,,,3.9399017856804344,3413.0,,0.0,,,,,0.0,,gamble,2,,,,25.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2432,,6.0,,,,,,2.132245069843704,13161.0,,0.0,,,,,0.0,,gamble,6,,,,26.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2433,,6.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,6,,,,27.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2434,,31.0,,,,,,6.307367744552696,3437.0,,0.0,,,,,0.0,,gamble,1,,,,28.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2435,,3.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,3,,,,29.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2436,,32.0,,,,,,3.8144625965491943,3539.0,,0.0,,,,,0.0,,gamble,2,,,,30.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2437,,22.0,,,,,,1.952262041013059,1713.0,,0.0,,,,,0.0,,gamble,2,,,,31.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2438,,33.0,,,,,,3.8831342969875458,1507.0,,0.0,,,,,0.0,,gamble,3,,,,32.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2439,,1.0,,,,,,7.318908019255711,153.0,,0.0,,,,,0.0,,gamble,1,,,,33.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2440,,35.0,,,,,,4.009028388934612,6918.0,,0.0,,,,,0.0,,gamble,5,,,,34.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2441,,3.0,,,,,,6.251985653718339,15385.0,,0.0,,,,,0.0,,gamble,3,,,,35.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2442,,36.0,,,,,,7.245948521448149,830.0,,0.0,,,,,0.0,,gamble,6,,,,36.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2443,,5.0,,,,,,0.0,0.0,,0.0,,,,,497.0,,success,5,,,,37.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2444,,2.0,,,,,,4.037998772419301,1166.0,,0.0,,,,,0.0,,gamble,2,,,,38.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2445,,1.0,,,,,,4.007256836562949,721.0,,0.0,,,,,0.0,,gamble,1,,,,39.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2446,,23.0,,,,,,4.065320303006962,2059.0,,0.0,,,,,0.0,,gamble,3,,,,40.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2447,,1.0,,,,,,0.0,0.0,,0.0,,,,,664.0,,success,1,,,,41.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2448,,24.0,,,,,,7.192553872459748,1697.0,,0.0,,,,,0.0,,gamble,4,,,,42.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2449,,22.0,,,,,,7.316181474688955,1930.0,,0.0,,,,,0.0,,gamble,2,,,,43.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2450,,36.0,,,,,,3.911279857534772,4617.0,,0.0,,,,,0.0,,gamble,6,,,,44.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2451,,33.0,,,,,,3.95600993797247,3144.0,,0.0,,,,,0.0,,gamble,3,,,,45.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2452,,6.0,,,,,,6.149114777388615,6009.0,,0.0,,,,,0.0,,gamble,6,,,,46.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2453,,5.0,,,,,,2.0813246340219913,2012.0,,0.0,,,,,0.0,,gamble,5,,,,47.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2454,,6.0,,,,,,3.9179185144033712,5057.0,,0.0,,,,,0.0,,gamble,6,,,,48.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2455,,2.0,,,,,,6.27226181227038,1485.0,,0.0,,,,,0.0,,gamble,2,,,,49.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2456,,35.0,,,,,,1.9895119219489275,4183.0,,0.0,,,,,0.0,,gamble,5,,,,50.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2457,,36.0,,,,,,6.320011898910542,4874.0,,0.0,,,,,0.0,,gamble,6,,,,51.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2458,,26.0,,,,,,4.007968718082153,1087.0,,0.0,,,,,0.0,,gamble,6,,,,52.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2459,,21.0,,,,,,6.2621394734931695,2141.0,,0.0,,,,,0.0,,gamble,1,,,,53.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2460,,34.0,,,,,,2.0191367883694236,4287.0,,0.0,,,,,0.0,,gamble,4,,,,54.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2461,,6.0,,,,,,4.036274544980549,1771.0,,0.0,,,,,0.0,,gamble,6,,,,55.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2462,,4.0,,,,,,6.146263800659607,4492.0,,0.0,,,,,0.0,,gamble,4,,,,56.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2463,,4.0,,,,,,0.0,0.0,,0.0,,,,,582.0,,success,4,,,,57.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2464,,6.0,,,,,,1.9519290534050646,4834.0,,0.0,,,,,0.0,,gamble,6,,,,58.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2465,,21.0,,,,,,6.10860392619801,1308.0,,0.0,,,,,0.0,,gamble,1,,,,59.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2466,,2.0,,,,,,7.28566464297266,878.0,,0.0,,,,,0.0,,gamble,2,,,,60.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2467,,1.0,,,,,,6.163876047736989,2130.0,,0.0,,,,,0.0,,gamble,1,,,,61.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2468,,23.0,,,,,,6.4069886755163115,782.0,,0.0,,,,,0.0,,gamble,3,,,,62.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2469,,34.0,,,,,,6.179837207814888,1759.0,,0.0,,,,,0.0,,gamble,4,,,,63.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2470,,31.0,,,,,,7.130716235933983,917.0,,0.0,,,,,0.0,,gamble,1,,,,64.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2471,,26.0,,,,,,7.281958143655766,84.0,,0.0,,,,,0.0,,gamble,6,,,,65.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2472,,1.0,,,,,,4.083727777905865,2554.0,,0.0,,,,,0.0,,gamble,1,,,,66.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2473,,32.0,,,,,,1.9039272533417935,2092.0,,0.0,,,,,0.0,,gamble,2,,,,67.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2474,,21.0,,,,,,1.9177594912972498,14230.0,,0.0,,,,,0.0,,gamble,1,,,,68.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2475,,26.0,,,,,,4.066713826101372,21.0,,0.0,,,,,0.0,,gamble,6,,,,69.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2476,,32.0,,,,,,2.0141874007078964,3249.0,,0.0,,,,,0.0,,gamble,2,,,,70.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2477,,5.0,,,,,,6.14062584695969,4433.0,,0.0,,,,,0.0,,gamble,5,,,,71.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2478,,36.0,,,,,,1.973910245751442,8664.0,,0.0,,,,,0.0,,gamble,6,,,,72.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2479,,3.0,,,,,,1.9662343704534697,942.0,,0.0,,,,,0.0,,gamble,3,,,,73.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2480,,23.0,,,,,,2.0623440585464023,129.0,,0.0,,,,,0.0,,gamble,3,,,,74.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2481,,4.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,earlyFail,4,,,,75.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2482,,5.0,,,,,,7.3115943727545,826.0,,0.0,,,,,0.0,,gamble,5,,,,76.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2483,,1.0,,,,,,2.0125700163061397,2672.0,,0.0,,,,,0.0,,gamble,1,,,,77.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2484,,3.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,3,,,,78.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2485,,22.0,,,,,,3.8065911705558477,2591.0,,0.0,,,,,0.0,,gamble,2,,,,79.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2486,,3.0,,,,,,4.086135102276366,1366.0,,0.0,,,,,0.0,,gamble,3,,,,80.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2487,,23.0,,,,,,7.217690539817987,1049.0,,0.0,,,,,0.0,,gamble,3,,,,81.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2488,,86.0,,,,,,2.008002563216714,15384.0,,0.0,,,,,0.0,,gamble,6,,,,82.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2489,,86.0,,,,,,7.279606161146279,883.0,,0.0,,,,,0.0,,gamble,6,,,,83.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2490,,2.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,2,,,,84.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2491,,6.0,,,,,,7.294332292648413,4623.0,,0.0,,,,,0.0,,gamble,6,,,,85.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2492,,86.0,,,,,,6.141216715928644,2281.0,,0.0,,,,,0.0,,gamble,6,,,,86.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2493,,21.0,,,,,,2.064275580612943,277.0,,0.0,,,,,0.0,,gamble,1,,,,87.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2494,,24.0,,,,,,1.9747454516624074,681.0,,0.0,,,,,0.0,,gamble,4,,,,88.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2495,,24.0,,,,,,4.00669023835301,172.0,,0.0,,,,,0.0,,gamble,4,,,,89.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2496,,1.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,1,,,,90.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2497,,6.0,,,,,,6.261211915353344,2699.0,,0.0,,,,,0.0,,gamble,6,,,,91.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2498,,1.0,,,,,,6.058667010446689,1026.0,,0.0,,,,,0.0,,gamble,1,,,,92.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2499,,4.0,,,,,,1.9274433497921024,15359.0,,0.0,,,,,0.0,,gamble,4,,,,93.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2500,,32.0,,,,,,3.84195339169995,5285.0,,0.0,,,,,0.0,,gamble,2,,,,94.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2501,,5.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,5,,,,95.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2502,,21.0,,,,,,7.2368347652982905,1108.0,,0.0,,,,,0.0,,gamble,1,,,,96.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2503,,34.0,,,,,,1.9182505302680133,1117.0,,0.0,,,,,0.0,,gamble,4,,,,97.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2504,,35.0,,,,,,7.2939543201244605,489.0,,0.0,,,,,0.0,,gamble,5,,,,98.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2505,,34.0,,,,,,6.42381416312989,5478.0,,0.0,,,,,0.0,,gamble,4,,,,99.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2506,,4.0,,,,,,2.0519346301196273,1602.0,,0.0,,,,,0.0,,gamble,4,,,,100.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2507,,4.0,,,,,,7.117892182921684,585.0,,0.0,,,,,0.0,,gamble,4,,,,101.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2508,,5.0,,,,,,4.02525555531622,798.0,,0.0,,,,,0.0,,gamble,5,,,,102.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2509,,24.0,,,,,,6.241093448049317,4158.0,,0.0,,,,,0.0,,gamble,4,,,,103.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2510,,25.0,,,,,,2.0499494155726166,6475.0,,0.0,,,,,0.0,,gamble,5,,,,104.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2511,,23.0,,,,,,2.1084792790833333,1378.0,,0.0,,,,,0.0,,gamble,3,,,,105.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2512,,2.0,,,,,,6.321046587871574,1320.0,,0.0,,,,,0.0,,gamble,2,,,,106.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2513,,3.0,,,,,,4.033239369870297,1897.0,,0.0,,,,,0.0,,gamble,3,,,,107.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2514,,2.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,2,,,,108.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2515,,21.0,,,,,,3.9574633915989215,881.0,,0.0,,,,,0.0,,gamble,1,,,,109.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2516,,36.0,,,,,,3.9322755946066787,949.0,,0.0,,,,,0.0,,gamble,6,,,,110.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2517,,33.0,,,,,,7.3053105297168015,619.0,,0.0,,,,,0.0,,gamble,3,,,,111.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2518,,31.0,,,,,,3.9206639425317356,755.0,,0.0,,,,,0.0,,gamble,1,,,,112.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2519,,4.0,,,,,,3.918763865460516,6845.0,,0.0,,,,,0.0,,gamble,4,,,,113.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2520,,23.0,,,,,,4.126525128686141,431.0,,0.0,,,,,0.0,,gamble,3,,,,114.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2521,,32.0,,,,,,7.321286397397288,53.0,,0.0,,,,,0.0,,gamble,2,,,,115.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2522,,25.0,,,,,,4.14958605886289,5547.0,,0.0,,,,,0.0,,gamble,5,,,,116.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2523,,75.0,,,,,,7.280413385599745,9513.0,,0.0,,,,,0.0,,gamble,5,,,,117.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2524,,35.0,,,,,,3.9547783983564866,2816.0,,0.0,,,,,0.0,,gamble,5,,,,118.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2525,,3.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,3,,,,119.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2526,,31.0,,,,,,4.07099888025302,1368.0,,0.0,,,,,0.0,,gamble,1,,,,120.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2527,,4.0,,,,,,6.364032186397867,1166.0,,0.0,,,,,0.0,,gamble,4,,,,121.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2528,,25.0,,,,,,6.137645298832505,857.0,,0.0,,,,,0.0,,gamble,5,,,,122.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2529,,31.0,,,,,,1.8966846818147065,9142.0,,0.0,,,,,0.0,,gamble,1,,,,123.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2530,,34.0,,,,,,4.021886299058009,3592.0,,0.0,,,,,0.0,,gamble,4,,,,124.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2531,,25.0,,,,,,6.1877313768379825,2966.0,,0.0,,,,,0.0,,gamble,5,,,,125.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2532,,25.0,,,,,,4.1415763022436405,1188.0,,0.0,,,,,0.0,,gamble,5,,,,126.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2533,,4.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,4,,,,127.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2534,,35.0,,,,,,2.0619116362528893,3539.0,,0.0,,,,,0.0,,gamble,5,,,,128.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2535,,34.0,,,,,,3.913779350639227,1269.0,,0.0,,,,,0.0,,gamble,4,,,,129.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2536,,2.0,,,,,,4.099381720245195,849.0,,0.0,,,,,0.0,,gamble,2,,,,130.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2537,,5.0,,,,,,4.094578595312511,11795.0,,0.0,,,,,0.0,,gamble,5,,,,131.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2538,,25.0,,,,,,7.24283377352778,980.0,,0.0,,,,,0.0,,gamble,5,,,,132.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2539,,86.0,,,,,,3.971235565959238,1673.0,,0.0,,,,,0.0,,gamble,6,,,,133.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2540,,26.0,,,,,,6.330822559503182,3297.0,,0.0,,,,,0.0,,gamble,6,,,,134.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2541,,1.0,,,,,,1.9843990546692065,977.0,,0.0,,,,,0.0,,gamble,1,,,,135.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2542,,33.0,,,,,,6.268065034340168,1349.0,,0.0,,,,,0.0,,gamble,3,,,,136.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2543,,31.0,,,,,,6.399833331397445,12914.0,,0.0,,,,,0.0,,gamble,1,,,,137.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2544,,22.0,,,,,,3.957241845175334,2287.0,,0.0,,,,,0.0,,gamble,2,,,,138.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2545,,24.0,,,,,,6.308362748698337,4153.0,,0.0,,,,,0.0,,gamble,4,,,,139.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2546,,2.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,fail,2,,,,140.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2547,,22.0,,,,,,6.159780126832483,508.0,,0.0,,,,,0.0,,gamble,2,,,,141.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2548,,4.0,,,,,,3.9520762422154188,422.0,,0.0,,,,,0.0,,gamble,4,,,,142.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2549,,36.0,,,,,,2.045967354101967,1906.0,,0.0,,,,,0.0,,gamble,6,,,,143.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2550,,26.0,,,,,,6.217954015613173,1289.0,,0.0,,,,,0.0,,gamble,6,,,,144.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2551,,2.0,,,,,,2.096739741639042,1331.0,,0.0,,,,,0.0,,gamble,2,,,,145.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2552,,75.0,,,,,,1.9687258624016517,5039.0,,0.0,,,,,0.0,,gamble,5,,,,146.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2553,,22.0,,,,,,6.185774151500709,6616.0,,0.0,,,,,0.0,,gamble,2,,,,147.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2554,,24.0,,,,,,3.919312251999348,427.0,,0.0,,,,,0.0,,gamble,4,,,,148.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2555,,35.0,,,,,,6.328811812800789,66.0,,0.0,,,,,0.0,,gamble,5,,,,149.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2556,,34.0,,,,,,7.252800716854765,1438.0,,0.0,,,,,0.0,,gamble,4,,,,150.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2557,,5.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,earlyFail,5,,,,151.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2558,,33.0,,,,,,6.237914331161398,1780.0,,0.0,,,,,0.0,,gamble,3,,,,152.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2559,,75.0,,,,,2538161.0,6.042135257849873,74.0,,0.0,,,,,0.0,,gamble,5,,,,153.0,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2560,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2561,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2562,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2563,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2564,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2565,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2566,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2567,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2568,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2569,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2570,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2571,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2572,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2573,4.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2574,,,,,,5,,,,,,,,,,,,,,,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2575,,,,,5,,,,,,,,,,,,,,,,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2576,,,,,,,,,,,,,,,7,,,,,,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2577,,,,4,,,,,,,,,,,,,,,,,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2578,,,,,,,,,,2,,,,,,,,,,,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
2579,,,,,,,,,,,,,1,,,,,,,,,,,A3SD02HCW68EUL:384PI804XS1R4HZ56M404NZSBLVS0Q,
