,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,understand,uniqueid,viewTime
2814,,24.0,,,,,,3836.6710201204028,0.0,,838.0,,,0.0,,533.0,,success,4,,,,31.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2815,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,770.0,,success,4,,,,32.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2816,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,491.0,,success,1,,,,33.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2817,,1.0,,,,,,6103.614164151374,0.0,,897.0,,,0.0,,455.0,,success,1,,,,34.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2818,,24.0,,,,,,3983.719610827545,0.0,,591.0,,,0.0,,496.0,,success,4,,,,35.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2819,,1.0,,,,,,3993.7460362816123,574.0,,0.0,,,0.0,,0.0,,gamble,1,,,,36.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2820,,32.0,,,,,,3973.0577885343782,0.0,,930.0,,,0.0,,349.0,,success,2,,,,37.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2821,,26.0,,,,,,3986.5544797865314,0.0,,696.0,,,0.0,,449.0,,success,6,,,,38.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2822,,33.0,,,,,,5915.466109383004,0.0,,725.0,,,0.0,,522.0,,success,3,,,,39.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2823,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,631.0,,success,6,,,,40.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2824,,21.0,,,,,,2089.308469515774,587.0,,0.0,,,0.0,,0.0,,gamble,1,,,,41.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2825,,1.0,,,,,,1914.4513794678521,488.0,,0.0,,,0.0,,0.0,,gamble,1,,,,42.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2826,,75.0,,,,,,6059.645575486965,720.0,,0.0,,,0.0,,0.0,,gamble,5,,,,43.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2827,,26.0,,,,,,2060.2718735345356,0.0,,760.0,,,0.0,,393.0,,success,6,,,,44.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2828,,4.0,,,,,,6056.930076461813,0.0,,716.0,,,0.0,,438.0,,success,4,,,,45.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2829,,33.0,,,,,,3971.0762761124524,0.0,,582.0,,,0.0,,444.0,,success,3,,,,46.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2830,,75.0,,,,,,4031.081067490371,675.0,,0.0,,,0.0,,0.0,,gamble,5,,,,47.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2831,,2.0,,,,,,3965.650085376746,0.0,,720.0,,,0.0,,417.0,,success,2,,,,48.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2832,,22.0,,,,,,6013.023690341455,0.0,,767.0,,,0.0,,422.0,,success,2,,,,49.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2833,,21.0,,,,,,1873.5907462786474,0.0,,727.0,,,0.0,,316.0,,success,1,,,,50.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2834,,1.0,,,,,,3868.0580375418745,538.0,,0.0,,,0.0,,0.0,,gamble,1,,,,51.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2835,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,492.0,,success,4,,,,52.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2836,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,462.0,,success,3,,,,53.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2837,,32.0,,,,,,4076.7151666288937,0.0,,716.0,,,0.0,,393.0,,success,2,,,,54.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2838,,2.0,,,,,,4297.272468076108,0.0,,798.0,,,0.0,,443.0,,success,2,,,,55.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2839,,22.0,,,,,,5794.586135394955,0.0,,684.0,,,0.0,,508.0,,success,2,,,,56.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2840,,4.0,,,,,,1783.720271556786,0.0,,776.0,,,0.0,,445.0,,success,4,,,,57.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2841,,6.0,,,,,,6048.199188248423,0.0,,716.0,,,0.0,,431.0,,success,6,,,,58.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2842,,26.0,,,,,,3856.210853029855,0.0,,708.0,,,0.0,,414.0,,success,6,,,,59.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2843,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,650.0,,success,5,,,,60.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2844,,2.0,,,,,,6017.408421193729,0.0,,937.0,,,0.0,,555.0,,success,2,,,,61.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2845,,25.0,,,,,,2056.5219881561798,0.0,,687.0,,,0.0,,491.0,,success,5,,,,62.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2846,,5.0,,,,,,3860.2207907241104,0.0,,905.0,,,0.0,,506.0,,success,5,,,,63.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2847,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,503.0,,success,4,,,,64.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2848,,36.0,,,,,,3968.659331364081,0.0,,751.0,,,0.0,,474.0,,success,6,,,,65.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2849,,6.0,,,,,,2006.0335586631002,0.0,,721.0,,,0.0,,540.0,,success,6,,,,66.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2850,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,497.0,,success,2,,,,67.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2851,,32.0,,,,,,6054.115746084664,0.0,,819.0,,,0.0,,540.0,,success,2,,,,68.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2852,,2.0,,,,,,2032.3032883917217,0.0,,629.0,,,0.0,,489.0,,success,2,,,,69.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2853,,25.0,,,,,,4114.899920674796,0.0,,679.0,,,0.0,,457.0,,success,5,,,,70.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2854,,2.0,,,,,,1883.3733364006332,0.0,,843.0,,,0.0,,481.0,,success,2,,,,71.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2855,,33.0,,,,,,3965.511276634444,0.0,,1086.0,,,0.0,,471.0,,success,3,,,,72.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2856,,34.0,,,,,,3985.2808292609657,0.0,,793.0,,,0.0,,502.0,,success,4,,,,73.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2857,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,493.0,,success,6,,,,74.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2858,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,560.0,,success,1,,,,75.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2859,,35.0,,,,,,3837.957631774945,0.0,,775.0,,,0.0,,548.0,,success,5,,,,76.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2860,,2.0,,,,,,6002.41861824305,0.0,,631.0,,,0.0,,580.0,,success,2,,,,77.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2861,,26.0,,,,,,1933.1926695330656,0.0,,603.0,,,0.0,,493.0,,success,6,,,,78.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2862,,22.0,,,,,,3967.79286367226,0.0,,660.0,,,0.0,,460.0,,success,2,,,,79.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2863,,86.0,,,,,,6004.626919891999,0.0,,1008.0,,,0.0,,564.0,,success,6,,,,80.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2864,,25.0,,,,,,4062.44854297013,0.0,,710.0,,,0.0,,510.0,,success,5,,,,81.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2865,,21.0,,,,,,6146.620215447868,0.0,,0.0,,,0.0,,0.0,,earlyFail,1,,,,82.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2866,,22.0,,,,,,2058.358468026448,0.0,,616.0,,,0.0,,481.0,,success,2,,,,83.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2867,,36.0,,,,,,5958.897555691893,0.0,,557.0,,,0.0,,441.0,,success,6,,,,84.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2868,,34.0,,,,,,5921.203600843293,0.0,,612.0,,,0.0,,509.0,,success,4,,,,85.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2869,,36.0,,,,,,6039.017964089769,0.0,,576.0,,,0.0,,460.0,,success,6,,,,86.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2870,,31.0,,,,,,4057.5186302747966,0.0,,776.0,,,0.0,,470.0,,success,1,,,,87.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2871,,36.0,,,,,,4091.2208318478747,0.0,,611.0,,,0.0,,457.0,,success,6,,,,88.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2872,,24.0,,,,,,6070.986205729091,0.0,,714.0,,,0.0,,497.0,,success,4,,,,89.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2873,,25.0,,,,,,6034.226768708177,0.0,,576.0,,,0.0,,494.0,,success,5,,,,90.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2874,,3.0,,,,,,5958.78791974336,0.0,,1022.0,,,0.0,,471.0,,success,3,,,,91.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2875,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,448.0,,success,3,,,,92.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2876,,21.0,,,,,,6031.436454805882,0.0,,820.0,,,0.0,,440.0,,success,1,,,,93.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2877,,4.0,,,,,,5963.1324490737625,0.0,,510.0,,,0.0,,474.0,,success,4,,,,94.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2878,,32.0,,,,,,1828.9229107638248,0.0,,665.0,,,0.0,,533.0,,success,2,,,,95.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2879,,25.0,,,,,,6000.434727024689,0.0,,502.0,,,0.0,,483.0,,success,5,,,,96.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2880,,32.0,,,,,,6046.298735192391,0.0,,523.0,,,0.0,,505.0,,success,2,,,,97.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2881,,3.0,,,,,,4068.455107462527,0.0,,675.0,,,0.0,,524.0,,success,3,,,,98.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2882,,1.0,,,,,,2099.8195787269647,589.0,,0.0,,,0.0,,0.0,,gamble,1,,,,99.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2883,,6.0,,,,,,4152.721488760987,0.0,,586.0,,,0.0,,453.0,,success,6,,,,100.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2884,,34.0,,,,,,2155.766244311225,0.0,,788.0,,,0.0,,467.0,,success,4,,,,101.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2885,,33.0,,,,,,5977.2190631363555,0.0,,811.0,,,0.0,,453.0,,success,3,,,,102.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2886,,22.0,,,,,,2009.3705350642756,0.0,,791.0,,,0.0,,501.0,,success,2,,,,103.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2887,,5.0,,,,,,2072.5009822089637,0.0,,1457.0,,,0.0,,560.0,,success,5,,,,104.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2888,,5.0,,,,,,3967.1616128194687,0.0,,581.0,,,0.0,,532.0,,success,5,,,,105.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2889,,4.0,,,,,,1973.0237851568672,0.0,,834.0,,,0.0,,531.0,,success,4,,,,106.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2890,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,547.0,,success,3,,,,107.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2891,,22.0,,,,,,4013.4512279807063,0.0,,595.0,,,0.0,,573.0,,success,2,,,,108.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2892,,24.0,,,,,,1917.5915908527634,0.0,,795.0,,,0.0,,487.0,,success,4,,,,109.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2893,,3.0,,,,,,4201.164769945518,0.0,,722.0,,,0.0,,536.0,,success,3,,,,110.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2894,,34.0,,,,,,3894.3545943397444,0.0,,683.0,,,0.0,,457.0,,success,4,,,,111.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2895,,23.0,,,,,,3987.6240559231096,0.0,,706.0,,,0.0,,479.0,,success,3,,,,112.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2896,,35.0,,,,,,2058.3882873349617,0.0,,735.0,,,0.0,,587.0,,success,5,,,,113.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2897,,75.0,,,,,,1996.9593050539124,636.0,,0.0,,,0.0,,0.0,,gamble,5,,,,114.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2898,,23.0,,,,,,1947.5242219915722,0.0,,1430.0,,,0.0,,467.0,,success,3,,,,115.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2899,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,516.0,,success,5,,,,116.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2900,,6.0,,,,,,4031.26754914973,0.0,,571.0,,,0.0,,450.0,,success,6,,,,117.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2901,,3.0,,,,,,5993.007442449403,0.0,,562.0,,,0.0,,452.0,,success,3,,,,118.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2902,,4.0,,,,,,4142.7704688757185,0.0,,648.0,,,0.0,,448.0,,success,4,,,,119.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2903,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,606.0,,success,2,,,,120.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2904,,35.0,,,,,,3911.947619418004,0.0,,549.0,,,0.0,,482.0,,success,5,,,,121.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2905,,21.0,,,,,,3883.268439947404,0.0,,643.0,,,0.0,,425.0,,success,1,,,,122.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2906,,35.0,,,,,,1960.716833558104,0.0,,631.0,,,0.0,,468.0,,success,5,,,,123.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2907,,32.0,,,,,,2137.66755767752,0.0,,899.0,,,0.0,,492.0,,success,2,,,,124.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2908,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,610.0,,success,5,,,,125.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2909,,35.0,,,,,,5879.395850336718,0.0,,563.0,,,0.0,,425.0,,success,5,,,,126.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2910,,1.0,,,,,,6091.426423713405,0.0,,677.0,,,0.0,,454.0,,success,1,,,,127.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2911,,24.0,,,,,,5929.055314747976,0.0,,633.0,,,0.0,,725.0,,success,4,,,,128.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2912,,36.0,,,,,,1985.0907188385338,0.0,,688.0,,,0.0,,435.0,,success,6,,,,129.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2913,,23.0,,,,,,5924.716284616645,0.0,,481.0,,,0.0,,480.0,,success,3,,,,130.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2914,,5.0,,,,,,2116.2612532934213,0.0,,682.0,,,0.0,,455.0,,success,5,,,,131.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2915,,26.0,,,,,1957912.0,5868.349976466143,0.0,,656.0,,,0.0,,463.0,,success,6,,,,132.0,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2916,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2917,2.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2918,,,,,,7,,,,,,,,,,,,,,,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2919,,,,,8,,,,,,,,,,,,,,,,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2920,,,,,,,,,,,,,,,10,,,,,,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2921,,,,4,,,,,,,,,,,,,,,,,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2922,,,,,,,,,,2,,,,,,,,,,,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2923,,,,,,,,,,,,,8,,,,,,,,,,,,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2924,,,,,,,,,,,,,,,,,,,,,,,,7,A1VVR9MA1P9HWJ:3TEM0PF1Q5XL2SGN9W9B9ODSGPTD09,
2925,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2926,,,NextPage,,,,,,,,,0.0,,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,3239.0
2927,,,NextPage,,,,,,,,,1.0,,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,1283963.0
2928,,,NextPage,,,,,,,,,2.0,,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,48389.0
2929,,,FinishInstructions,,,,,,,,,3.0,,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,52089.0
2930,,24.0,,,,,,2031.1404132635894,0.0,,1420.0,,,0.0,,293.0,,success,4,,,,1.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2931,,33.0,,,,,,3990.3658073867077,0.0,,749.0,,,0.0,,366.0,,success,3,,,,2.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2932,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,339.0,,success,3,,,,3.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2933,,21.0,,,,,,6093.411904611378,0.0,,791.0,,,0.0,,337.0,,success,1,,,,4.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2934,,36.0,,,,,,6003.935974281895,0.0,,942.0,,,0.0,,267.0,,success,6,,,,5.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2935,,21.0,,,,,,4012.5882550022743,0.0,,634.0,,,0.0,,309.0,,success,1,,,,6.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2936,,26.0,,,,,,3856.7866045363294,0.0,,779.0,,,0.0,,337.0,,success,6,,,,7.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2937,,31.0,,,,,,2031.1975269528575,0.0,,682.0,,,0.0,,290.0,,success,1,,,,8.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2938,,34.0,,,,,,5924.352833481643,1041.0,,0.0,,,0.0,,0.0,,gamble,4,,,,9.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2939,,23.0,,,,,,3948.245362659767,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,10.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2940,,2.0,,,,,,5957.1832885180875,0.0,,546.0,,,0.0,,322.0,,success,2,,,,11.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2941,,25.0,,,,,,2123.470457484891,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,12.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2942,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,403.0,,success,5,,,,13.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2943,,6.0,,,,,,1949.9373709591118,0.0,,592.0,,,0.0,,0.0,,earlyFail,6,,,,14.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2944,,75.0,,,,,,5925.384232933636,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,15.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2945,,26.0,,,,,,1937.9124681387946,0.0,,793.0,,,0.0,,544.0,,success,6,,,,16.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2946,,25.0,,,,,,6032.859977644191,0.0,,776.0,,,0.0,,349.0,,success,5,,,,17.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2947,,6.0,,,,,,3962.0185941325403,0.0,,660.0,,,0.0,,141.0,,success,6,,,,18.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2948,,6.0,,,,,,5871.96603136916,0.0,,1100.0,,,0.0,,297.0,,success,6,,,,19.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2949,,34.0,,,,,,2059.118970447637,962.0,,0.0,,,0.0,,0.0,,gamble,4,,,,20.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2950,,1.0,,,,,,3885.5456858631023,0.0,,0.0,,,0.0,,0.0,,earlyFail,1,,,,21.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
2951,,24.0,,,,,,4123.637194307832,0.0,,596.0,,,0.0,,239.0,,success,4,,,,22.0,,A248LF7KKHXZ14:31JLPPHS2UU8NH69IS5AMGNYNFEO36,
